bacia_sedimentar,código_do_poço_(api),nome_do_poço_(anp),profundidade_da_lâmina_(m),tipo_de_amostra_de_origem,quantidade_de_lâminas_delgadas,quantidade_de_lâminas_bioestratigráficas,data_de_conclusão_do_poço,município/estado,depositária
POTIGUAR TERRA,72100020585.0,7-FP-288-RN,755.18,PLUGUE,1.0,0.0,2003-10-24,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020585.0,7-FP-288-RN,761.87,PLUGUE,1.0,0.0,2003-10-24,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020755.0,7-FP-302-RN,708.05,PLUGUE,1.0,0.0,2004-01-31,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020755.0,7-FP-302-RN,708.47,PLUGUE,1.0,0.0,2004-01-31,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020755.0,7-FP-302-RN,710.92,PLUGUE,1.0,0.0,2004-01-31,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020755.0,7-FP-302-RN,712.96,PLUGUE,1.0,0.0,2004-01-31,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020755.0,7-FP-302-RN,714.06,PLUGUE,1.0,0.0,2004-01-31,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020755.0,7-FP-302-RN,718.57,PLUGUE,1.0,0.0,2004-01-31,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020755.0,7-FP-302-RN,724.11,TESTEMUNHO,1.0,0.0,2004-01-31,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020755.0,7-FP-302-RN,724.92,PLUGUE,1.0,0.0,2004-01-31,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020755.0,7-FP-302-RN,728.96,PLUGUE,1.0,0.0,2004-01-31,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020755.0,7-FP-302-RN,729.66,PLUGUE,1.0,0.0,2004-01-31,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100021519.0,7-FP-319-RN,390.97,TESTEMUNHO,1.0,0.0,2005-12-16,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100021519.0,7-FP-319-RN,392.27,TESTEMUNHO,1.0,0.0,2005-12-16,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100021519.0,7-FP-319-RN,393.62,TESTEMUNHO,1.0,0.0,2005-12-16,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100021519.0,7-FP-319-RN,394.8,TESTEMUNHO,1.0,0.0,2005-12-16,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100021519.0,7-FP-319-RN,395.42,TESTEMUNHO,1.0,0.0,2005-12-16,CATU/BA,PETROBRAS
POTIGUAR TERRA,301000535600.0,7-FZB-573A-CE,419.9,PLUGUE,1.0,0.0,1998-05-12,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000209300.0,7-GMR-33A-RN,579.3,TESTEMUNHO,1.0,0.0,2006-08-02,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000209300.0,7-GMR-33A-RN,580.9,TESTEMUNHO,2.0,0.0,2006-08-02,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000209300.0,7-GMR-33A-RN,582.0,TESTEMUNHO,1.0,0.0,2006-08-02,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000209300.0,7-GMR-33A-RN,585.9,TESTEMUNHO,1.0,0.0,2006-08-02,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000209300.0,7-GMR-33A-RN,596.7,TESTEMUNHO,1.0,0.0,2006-08-02,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000209300.0,7-GMR-33A-RN,598.9,TESTEMUNHO,2.0,0.0,2006-08-02,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000209300.0,7-GMR-33A-RN,599.7,TESTEMUNHO,1.0,0.0,2006-08-02,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000209300.0,7-GMR-33A-RN,602.5,TESTEMUNHO,2.0,0.0,2006-08-02,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000209300.0,7-GMR-33A-RN,603.1,TESTEMUNHO,1.0,0.0,2006-08-02,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000209300.0,7-GMR-33A-RN,604.9,TESTEMUNHO,2.0,0.0,2006-08-02,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000209300.0,7-GMR-33A-RN,605.6,TESTEMUNHO,2.0,0.0,2006-08-02,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000209300.0,7-GMR-33A-RN,607.6,TESTEMUNHO,2.0,0.0,2006-08-02,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000209300.0,7-GMR-33A-RN,613.6,TESTEMUNHO,2.0,0.0,2006-08-02,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000210500.0,7-GMR-37-RN,570.45,TESTEMUNHO,1.0,0.0,2006-08-01,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000210500.0,7-GMR-37-RN,571.3,TESTEMUNHO,1.0,0.0,2006-08-01,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000210500.0,7-GMR-37-RN,574.1,TESTEMUNHO,1.0,0.0,2006-08-01,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000210500.0,7-GMR-37-RN,574.3,TESTEMUNHO,2.0,0.0,2006-08-01,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000210500.0,7-GMR-37-RN,608.2,TESTEMUNHO,1.0,0.0,2006-08-01,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000210500.0,7-GMR-37-RN,636.9,TESTEMUNHO,1.0,0.0,2006-08-01,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000210500.0,7-GMR-37-RN,638.7,TESTEMUNHO,1.0,0.0,2006-08-01,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000210500.0,7-GMR-37-RN,641.8,TESTEMUNHO,1.0,0.0,2006-08-01,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000210500.0,7-GMR-37-RN,645.75,TESTEMUNHO,1.0,0.0,2006-08-01,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000210500.0,7-GMR-37-RN,646.9,TESTEMUNHO,1.0,0.0,2006-08-01,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000210500.0,7-GMR-37-RN,659.1,TESTEMUNHO,1.0,0.0,2006-08-01,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000210500.0,7-GMR-37-RN,659.4,TESTEMUNHO,1.0,0.0,2006-08-01,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000210500.0,7-GMR-37-RN,673.05,TESTEMUNHO,1.0,0.0,2006-08-01,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100023751.0,7-GMR-77-RN,530.05,PLUGUE,1.0,0.0,2009-04-07,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100023751.0,7-GMR-77-RN,533.41,PLUGUE,1.0,0.0,2009-04-07,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100023751.0,7-GMR-77-RN,535.94,PLUGUE,1.0,0.0,2009-04-07,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100023751.0,7-GMR-77-RN,537.25,PLUGUE,1.0,0.0,2009-04-07,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100023751.0,7-GMR-77-RN,539.84,PLUGUE,1.0,0.0,2009-04-07,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100023751.0,7-GMR-77-RN,543.3,PLUGUE,1.0,0.0,2009-04-07,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100023751.0,7-GMR-77-RN,545.49,PLUGUE,1.0,0.0,2009-04-07,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100023751.0,7-GMR-77-RN,546.83,PLUGUE,1.0,0.0,2009-04-07,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100021506.0,7-LOR-60-RN,829.75,PLUGUE,1.0,0.0,2005-11-19,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020444.0,7-MAG-43-RN,483.0,CALHA,0.0,1.0,2003-05-29,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020444.0,7-MAG-43-RN,487.0,TESTEMUNHO,0.0,1.0,2003-05-29,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020444.0,7-MAG-43-RN,492.0,CALHA,0.0,1.0,2003-05-29,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020444.0,7-MAG-43-RN,498.0,CALHA,0.0,1.0,2003-05-29,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020444.0,7-MAG-43-RN,504.0,CALHA,0.0,1.0,2003-05-29,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020444.0,7-MAG-43-RN,510.0,CALHA,0.0,1.0,2003-05-29,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020444.0,7-MAG-43-RN,516.0,CALHA,0.0,1.0,2003-05-29,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020444.0,7-MAG-43-RN,522.0,CALHA,0.0,1.0,2003-05-29,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020444.0,7-MAG-43-RN,525.0,CALHA,0.0,1.0,2003-05-29,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020444.0,7-MAG-43-RN,531.0,CALHA,0.0,1.0,2003-05-29,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100020444.0,7-MAG-43-RN,537.0,CALHA,0.0,1.0,2003-05-29,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100021107.0,7-MAG-50-RN,243.54,PLUGUE,1.0,0.0,2005-01-20,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100021107.0,7-MAG-50-RN,244.54,PLUGUE,1.0,0.0,2005-01-20,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100021107.0,7-MAG-50-RN,246.79,PLUGUE,1.0,0.0,2005-01-20,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100021107.0,7-MAG-50-RN,247.28,PLUGUE,1.0,0.0,2005-01-20,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100021107.0,7-MAG-50-RN,247.95,PLUGUE,1.0,0.0,2005-01-20,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100021107.0,7-MAG-50-RN,252.32,PLUGUE,1.0,0.0,2005-01-20,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100021107.0,7-MAG-50-RN,253.06,PLUGUE,1.0,0.0,2005-01-20,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100021107.0,7-MAG-50-RN,263.06,PLUGUE,1.0,0.0,2005-01-20,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100021107.0,7-MAG-50-RN,271.81,PLUGUE,1.0,0.0,2005-01-20,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100021107.0,7-MAG-50-RN,272.96,PLUGUE,1.0,0.0,2005-01-20,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100022155.0,7-MAG-55-RN,340.64,TESTEMUNHO,1.0,0.0,2007-06-03,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100022155.0,7-MAG-55-RN,346.61,TESTEMUNHO,1.0,0.0,2007-06-03,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100022155.0,7-MAG-55-RN,372.78,TESTEMUNHO,1.0,0.0,2007-06-03,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100022155.0,7-MAG-55-RN,373.54,TESTEMUNHO,1.0,0.0,2007-06-03,CATU/BA,PETROBRAS
POTIGUAR TERRA,72100022155.0,7-MAG-55-RN,375.25,TESTEMUNHO,1.0,0.0,2007-06-03,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000546300.0,7-PL-66-RN,581.25,TESTEMUNHO,1.0,0.0,1998-12-19,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000546300.0,7-PL-66-RN,585.6,PLUGUE,1.0,0.0,1998-12-19,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000546300.0,7-PL-66-RN,590.5,PLUGUE,1.0,0.0,1998-12-19,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000546300.0,7-PL-66-RN,592.4,PLUGUE,1.0,0.0,1998-12-19,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000546300.0,7-PL-66-RN,593.5,PLUGUE,1.0,0.0,1998-12-19,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000546300.0,7-PL-66-RN,599.15,PLUGUE,1.0,0.0,1998-12-19,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000546300.0,7-PL-66-RN,599.9,PLUGUE,1.0,0.0,1998-12-19,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000546300.0,7-PL-66-RN,600.2,PLUGUE,1.0,0.0,1998-12-19,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000546300.0,7-PL-66-RN,609.15,PLUGUE,1.0,0.0,1998-12-19,CATU/BA,PETROBRAS
POTIGUAR TERRA,721000546300.0,7-PL-66-RN,610.15,PLUGUE,1.0,0.0,1998-12-19,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021788.0,7-JND-13D-BA,982.2,PLUGUE,1.0,0.0,2006-05-04,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021788.0,7-JND-13D-BA,982.5,TESTEMUNHO,1.0,0.0,2006-05-04,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021788.0,7-JND-13D-BA,983.25,PLUGUE,1.0,0.0,2006-05-04,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021788.0,7-JND-13D-BA,983.25,TESTEMUNHO,1.0,0.0,2006-05-04,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021788.0,7-JND-13D-BA,984.5,PLUGUE,1.0,0.0,2006-05-04,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021788.0,7-JND-13D-BA,984.65,TESTEMUNHO,1.0,0.0,2006-05-04,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021788.0,7-JND-13D-BA,985.35,PLUGUE,1.0,0.0,2006-05-04,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021788.0,7-JND-13D-BA,986.1,PLUGUE,1.0,0.0,2006-05-04,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021788.0,7-JND-13D-BA,988.75,TESTEMUNHO,1.0,0.0,2006-05-04,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021788.0,7-JND-13D-BA,990.85,TESTEMUNHO,1.0,0.0,2006-05-04,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021788.0,7-JND-13D-BA,991.7,TESTEMUNHO,1.0,0.0,2006-05-04,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021788.0,7-JND-13D-BA,992.35,TESTEMUNHO,1.0,0.0,2006-05-04,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021788.0,7-JND-13D-BA,993.15,TESTEMUNHO,1.0,0.0,2006-05-04,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,934.85,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,935.8,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,937.25,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,939.4,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,939.65,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,939.95,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,940.55,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,940.85,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,941.15,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,941.45,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,942.25,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,942.55,PLUGUE,2.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,942.8,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,943.1,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,943.4,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,943.65,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,944.0,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,944.3,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,944.55,PLUGUE,2.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,944.9,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,945.45,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,946.4,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,947.6,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,949.1,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,952.55,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240021566.0,7-JND-3D-BA,958.7,PLUGUE,1.0,0.0,2005-12-05,CATU/BA,PETROBRAS
SERGIPE MAR,90121018895.0,7-GA-60D-SES,934.9,TESTEMUNHO,1.0,0.0,2000-06-12,CATU/BA,PETROBRAS
SERGIPE MAR,90121018895.0,7-GA-60D-SES,942.2,TESTEMUNHO,1.0,0.0,2000-06-12,CATU/BA,PETROBRAS
SERGIPE MAR,90121018895.0,7-GA-60D-SES,943.3,TESTEMUNHO,2.0,0.0,2000-06-12,CATU/BA,PETROBRAS
SERGIPE MAR,90121018895.0,7-GA-60D-SES,944.4,TESTEMUNHO,1.0,0.0,2000-06-12,CATU/BA,PETROBRAS
SERGIPE MAR,90121018895.0,7-GA-60D-SES,947.65,TESTEMUNHO,1.0,0.0,2000-06-12,CATU/BA,PETROBRAS
SERGIPE MAR,90121018895.0,7-GA-60D-SES,950.4,TESTEMUNHO,1.0,0.0,2000-06-12,CATU/BA,PETROBRAS
SERGIPE MAR,90121018895.0,7-GA-60D-SES,951.6,TESTEMUNHO,1.0,0.0,2000-06-12,CATU/BA,PETROBRAS
SERGIPE MAR,90121018895.0,7-GA-60D-SES,954.4,TESTEMUNHO,1.0,0.0,2000-06-12,CATU/BA,PETROBRAS
SERGIPE MAR,90121018895.0,7-GA-60D-SES,955.3,TESTEMUNHO,1.0,0.0,2000-06-12,CATU/BA,PETROBRAS
SERGIPE MAR,90121018895.0,7-GA-60D-SES,958.5,TESTEMUNHO,1.0,0.0,2000-06-12,CATU/BA,PETROBRAS
SERGIPE MAR,90121018895.0,7-GA-60D-SES,958.85,TESTEMUNHO,1.0,0.0,2000-06-12,CATU/BA,PETROBRAS
SERGIPE TERRA,901200378100.0,7-IP-17-SE,964.3,TESTEMUNHO,2.0,0.0,1991-11-14,CATU/BA,PETROBRAS
SERGIPE TERRA,901200378100.0,7-IP-17-SE,965.0,TESTEMUNHO,1.0,0.0,1991-11-14,CATU/BA,PETROBRAS
SERGIPE TERRA,901200329200.0,7-IP-8-SE,924.0,CALHA,1.0,0.0,1987-02-14,CATU/BA,PETROBRAS
SERGIPE TERRA,901200329200.0,7-IP-8-SE,942.0,CALHA,1.0,0.0,1987-02-14,CATU/BA,PETROBRAS
SERGIPE TERRA,901200341000.0,7-IP-9-SE,944.0,TESTEMUNHO,1.0,0.0,1987-09-30,CATU/BA,PETROBRAS
SERGIPE TERRA,901200341000.0,7-IP-9-SE,944.4,TESTEMUNHO,1.0,0.0,1987-09-30,CATU/BA,PETROBRAS
SERGIPE TERRA,901200341000.0,7-IP-9-SE,944.7,TESTEMUNHO,1.0,0.0,1987-09-30,CATU/BA,PETROBRAS
SERGIPE TERRA,901200341000.0,7-IP-9-SE,945.2,TESTEMUNHO,1.0,0.0,1987-09-30,CATU/BA,PETROBRAS
SERGIPE TERRA,901200341000.0,7-IP-9-SE,945.3,TESTEMUNHO,1.0,0.0,1987-09-30,CATU/BA,PETROBRAS
SERGIPE TERRA,901200341000.0,7-IP-9-SE,953.0,TESTEMUNHO,1.0,0.0,1987-09-30,CATU/BA,PETROBRAS
SERGIPE TERRA,901200341000.0,7-IP-9-SE,954.7,TESTEMUNHO,1.0,0.0,1987-09-30,CATU/BA,PETROBRAS
SERGIPE TERRA,901200341000.0,7-IP-9-SE,955.6,TESTEMUNHO,1.0,0.0,1987-09-30,CATU/BA,PETROBRAS
SERGIPE TERRA,901200341000.0,7-IP-9-SE,956.6,TESTEMUNHO,1.0,0.0,1987-09-30,CATU/BA,PETROBRAS
SERGIPE TERRA,901200341000.0,7-IP-9-SE,957.15,TESTEMUNHO,1.0,0.0,1987-09-30,CATU/BA,PETROBRAS
SERGIPE TERRA,901200341000.0,7-IP-9-SE,959.0,TESTEMUNHO,1.0,0.0,1987-09-30,CATU/BA,PETROBRAS
SERGIPE TERRA,901200341000.0,7-IP-9-SE,978.9,TESTEMUNHO,1.0,0.0,1987-09-30,CATU/BA,PETROBRAS
SERGIPE TERRA,901200341000.0,7-IP-9-SE,990.3,TESTEMUNHO,1.0,0.0,1987-09-30,CATU/BA,PETROBRAS
SERGIPE TERRA,901200341000.0,7-IP-9-SE,990.45,TESTEMUNHO,1.0,0.0,1987-09-30,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,567.6,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,567.9,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,568.25,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,568.6,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,568.9,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,569.25,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,569.55,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,569.95,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,570.2,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,580.6,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,582.6,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,583.15,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,607.6,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,607.9,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,609.2,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,610.55,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,610.9,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,611.95,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,612.25,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,612.7,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,614.6,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,615.3,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,615.8,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,617.1,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,617.6,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,618.1,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,619.2,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,619.6,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,620.4,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,620.9,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,621.25,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,901200305000.0,7-MG-20-SE,621.55,TESTEMUNHO,1.0,0.0,1986-02-08,CATU/BA,PETROBRAS
SERGIPE TERRA,90120021504.0,7-MG-39-SE,531.5,TESTEMUNHO,1.0,0.0,2005-10-13,CATU/BA,PETROBRAS
SERGIPE TERRA,90120021504.0,7-MG-39-SE,535.85,TESTEMUNHO,2.0,0.0,2005-10-13,CATU/BA,PETROBRAS
SERGIPE TERRA,90120021504.0,7-MG-39-SE,536.05,TESTEMUNHO,1.0,0.0,2005-10-13,CATU/BA,PETROBRAS
