bacia_sedimentar,código_do_poço_(api),nome_do_poço_(anp),profundidade_(m),identificador_da_caixa,total_de_caixas,data_de_conclusão_do_poço,município/estado,depositária
RECÔNCAVO TERRA,20240025097.0,4-BRSA-877D-BA,833.0,1,1.0,2010-12-11,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240025097.0,4-BRSA-877D-BA,834.0,1,1.0,2010-12-11,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240025097.0,4-BRSA-877D-BA,835.0,1,1.0,2010-12-11,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240025097.0,4-BRSA-877D-BA,836.1,1,1.0,2010-12-11,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240025097.0,4-BRSA-877D-BA,837.0,1,1.0,2010-12-11,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240025097.0,4-BRSA-877D-BA,838.0,1,1.0,2010-12-11,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240025097.0,4-BRSA-877D-BA,839.0,1,1.0,2010-12-11,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,783.9,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,784.2,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,787.9,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,788.5,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,790.0,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,791.0,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,792.0,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,795.0,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,842.0,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,844.0,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,845.0,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,847.0,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,848.5,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,850.0,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,853.0,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,855.0,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,856.5,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,858.0,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,861.0,1,1.0,2017-08-27,CATU/BA,PETROBRAS
RECÔNCAVO TERRA,20240029032.0,7-RBU-126D-BA,862.0,1,1.0,2017-08-27,CATU/BA,PETROBRAS
ALAGOAS TERRA,8115021396.0,1-BRSA-355D-AL,864.9,1,1.0,2005-12-03,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115025553.0,1-BRSA-951-AL,759.1,1,1.0,2011-08-03,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115025553.0,1-BRSA-951-AL,821.1,1,1.0,2011-08-03,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115025553.0,1-BRSA-951-AL,845.1,1,1.0,2011-08-03,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115025553.0,1-BRSA-951-AL,866.1,1,1.0,2011-08-03,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115025553.0,1-BRSA-951-AL,887.1,1,1.0,2011-08-03,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115025553.0,1-BRSA-951-AL,905.1,1,1.0,2011-08-03,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115025553.0,1-BRSA-951-AL,920.1,1,1.0,2011-08-03,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115025553.0,1-BRSA-951-AL,955.1,1,1.0,2011-08-03,POJUCA/BA,PETROBRAS
AMAZONAS,140300012500.0,1-AM-12-AM,582.9,1,1.0,1961-05-05,POJUCA/BA,PETROBRAS
AMAZONAS,140300012500.0,1-AM-12-AM,618.0,1,1.0,1961-05-05,POJUCA/BA,PETROBRAS
AMAZONAS,140300012500.0,1-AM-12-AM,618.3,1,1.0,1961-05-05,POJUCA/BA,PETROBRAS
AMAZONAS,140300012500.0,1-AM-12-AM,734.1,1,1.0,1961-05-05,POJUCA/BA,PETROBRAS
AMAZONAS,600300015400.0,1-CM-1-PA,216.0,1,1.0,1962-09-10,POJUCA/BA,PETROBRAS
AMAZONAS,600300015400.0,1-CM-1-PA,217.0,1,1.0,1962-09-10,POJUCA/BA,PETROBRAS
AMAZONAS,600300015400.0,1-CM-1-PA,218.0,1,1.0,1962-09-10,POJUCA/BA,PETROBRAS
AMAZONAS,600300015400.0,1-CM-1-PA,219.0,1,1.0,1962-09-10,POJUCA/BA,PETROBRAS
AMAZONAS,600300015400.0,1-CM-1-PA,220.0,1,1.0,1962-09-10,POJUCA/BA,PETROBRAS
AMAZONAS,600300015400.0,1-CM-1-PA,222.0,1,1.0,1962-09-10,POJUCA/BA,PETROBRAS
AMAZONAS,600300015400.0,1-CM-1-PA,223.0,1,1.0,1962-09-10,POJUCA/BA,PETROBRAS
AMAZONAS,600300015400.0,1-CM-1-PA,224.0,1,1.0,1962-09-10,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270028136.0,1-BRSA-1302-ES,665.8,1,1.0,2015-04-09,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270028136.0,1-BRSA-1302-ES,677.0,1,1.0,2015-04-09,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270028136.0,1-BRSA-1302-ES,690.5,1,1.0,2015-04-09,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270028136.0,1-BRSA-1302-ES,853.0,1,1.0,2015-04-09,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270028136.0,1-BRSA-1302-ES,867.2,1,1.0,2015-04-09,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270028136.0,1-BRSA-1302-ES,889.5,1,1.0,2015-04-09,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270028136.0,1-BRSA-1302-ES,910.0,1,1.0,2015-04-09,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270028136.0,1-BRSA-1302-ES,914.4,1,1.0,2015-04-09,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270028136.0,1-BRSA-1302-ES,925.0,1,1.0,2015-04-09,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270028136.0,1-BRSA-1302-ES,932.8,1,1.0,2015-04-09,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270028136.0,1-BRSA-1302-ES,948.0,1,1.0,2015-04-09,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270028136.0,1-BRSA-1302-ES,967.0,1,1.0,2015-04-09,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270028136.0,1-BRSA-1302-ES,980.5,1,1.0,2015-04-09,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270028136.0,1-BRSA-1302-ES,995.0,1,1.0,2015-04-09,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,535.0,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,543.0,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,545.0,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,549.2,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,736.7,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,737.8,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,748.0,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,748.5,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,749.0,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,749.5,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,750.5,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,751.0,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,754.0,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,759.5,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,760.0,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,760.7,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,761.0,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,761.7,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,762.0,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270021082.0,1-BRSA-308-ES,762.5,1,1.0,2004-10-17,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,517.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,521.9,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,527.9,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,539.9,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,549.9,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,565.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,574.9,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,585.9,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,595.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,600.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,607.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,615.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,630.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,637.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,644.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,649.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,653.1,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,657.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,680.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,690.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,705.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,770.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,783.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,792.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,793.5,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,795.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,802.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,804.1,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,810.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,820.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,824.0,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,826.5,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,828.9,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,830.1,1,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,831.5,2,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,836.1,2,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,837.1,2,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,839.0,2,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,842.9,2,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,854.4,2,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,854.4,2,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,868.3,2,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,875.0,2,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,879.0,2,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,885.0,2,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,902.5,2,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,904.5,2,2.0,2009-07-30,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270023889.0,1-BRSA-731-ES,904.5,2,2.0,2009-07-30,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,350.0,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,351.0,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,352.0,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,368.0,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,369.0,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,421.6,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,454.5,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,455.5,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,471.5,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,474.0,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,479.5,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,480.5,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,598.5,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,599.5,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,612.5,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,658.0,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,662.5,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,693.0,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,696.0,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,718.0,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,733.0,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
POTIGUAR TERRA,72100022806.0,1-BRSA-580-RN,736.0,1,1.0,2008-03-19,POJUCA/BA,PETROBRAS
SERGIPE TERRA,90120023544.0,1-BRSA-696-SE,598.8,1,1.0,2009-01-02,POJUCA/BA,PETROBRAS
SERGIPE TERRA,90120023568.0,1-BRSA-698-SE,519.8,1,1.0,2009-01-06,POJUCA/BA,PETROBRAS
SERGIPE TERRA,90120023568.0,1-BRSA-698-SE,541.0,1,1.0,2009-01-06,POJUCA/BA,PETROBRAS
SERGIPE TERRA,90120023568.0,1-BRSA-698-SE,564.6,1,1.0,2009-01-06,POJUCA/BA,PETROBRAS
SERGIPE TERRA,90120023568.0,1-BRSA-698-SE,574.1,1,1.0,2009-01-06,POJUCA/BA,PETROBRAS
SERGIPE TERRA,90120023568.0,1-BRSA-698-SE,579.7,1,1.0,2009-01-06,POJUCA/BA,PETROBRAS
SERGIPE TERRA,90120023568.0,1-BRSA-698-SE,580.8,1,1.0,2009-01-06,POJUCA/BA,PETROBRAS
SERGIPE TERRA,90120023568.0,1-BRSA-698-SE,587.2,1,1.0,2009-01-06,POJUCA/BA,PETROBRAS
SERGIPE TERRA,90120023568.0,1-BRSA-698-SE,654.1,1,1.0,2009-01-06,POJUCA/BA,PETROBRAS
SERGIPE TERRA,90120023568.0,1-BRSA-698-SE,656.7,1,1.0,2009-01-06,POJUCA/BA,PETROBRAS
SERGIPE TERRA,90120023568.0,1-BRSA-698-SE,666.4,1,1.0,2009-01-06,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115028346.0,1-BRSA-1315-AL,253.0,1,1.0,2015-09-22,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115028346.0,1-BRSA-1315-AL,388.2,1,1.0,2015-09-22,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115028346.0,1-BRSA-1315-AL,389.6,1,1.0,2015-09-22,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115028346.0,1-BRSA-1315-AL,413.9,1,1.0,2015-09-22,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115028346.0,1-BRSA-1315-AL,417.4,1,1.0,2015-09-22,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115028346.0,1-BRSA-1315-AL,423.1,1,1.0,2015-09-22,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115028346.0,1-BRSA-1315-AL,449.2,1,1.0,2015-09-22,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115028346.0,1-BRSA-1315-AL,452.8,1,1.0,2015-09-22,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115028346.0,1-BRSA-1315-AL,459.8,1,1.0,2015-09-22,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115028346.0,1-BRSA-1315-AL,461.9,1,1.0,2015-09-22,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115028346.0,1-BRSA-1315-AL,462.7,1,1.0,2015-09-22,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115028346.0,1-BRSA-1315-AL,478.1,1,1.0,2015-09-22,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115028346.0,1-BRSA-1315-AL,480.7,1,1.0,2015-09-22,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115028346.0,1-BRSA-1315-AL,487.5,1,1.0,2015-09-22,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115028346.0,1-BRSA-1315-AL,512.0,1,1.0,2015-09-22,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115028346.0,1-BRSA-1315-AL,512.9,1,1.0,2015-09-22,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,8115028346.0,1-BRSA-1315-AL,620.0,1,1.0,2015-09-22,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,81150003000.0,1-JC-1A-AL,790.5,1,1.0,1958-06-28,POJUCA/BA,PETROBRAS
ALAGOAS TERRA,81150003000.0,1-JC-1A-AL,912.0,1,1.0,1958-06-28,POJUCA/BA,PETROBRAS
AMAZONAS,140300011500.0,1-RM-1-AM,915.0,1,1.0,1960-10-19,POJUCA/BA,PETROBRAS
AMAZONAS,140300011500.0,1-RM-1-AM,915.5,1,1.0,1960-10-19,POJUCA/BA,PETROBRAS
AMAZONAS,140300011500.0,1-RM-1-AM,916.0,1,1.0,1960-10-19,POJUCA/BA,PETROBRAS
AMAZONAS,140300011500.0,1-RM-1-AM,916.5,1,1.0,1960-10-19,POJUCA/BA,PETROBRAS
AMAZONAS,140300011500.0,1-RM-1-AM,917.5,1,1.0,1960-10-19,POJUCA/BA,PETROBRAS
AMAZONAS,140300011500.0,1-RM-1-AM,918.5,1,1.0,1960-10-19,POJUCA/BA,PETROBRAS
AMAZONAS,140300011500.0,1-RM-1-AM,919.0,1,1.0,1960-10-19,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027560.0,1-BRSA-1241-ES,834.0,1,1.0,2014-05-14,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027560.0,1-BRSA-1241-ES,858.0,1,1.0,2014-05-14,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027560.0,1-BRSA-1241-ES,896.0,1,1.0,2014-05-14,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027560.0,1-BRSA-1241-ES,898.0,1,1.0,2014-05-14,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027560.0,1-BRSA-1241-ES,905.0,1,1.0,2014-05-14,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027560.0,1-BRSA-1241-ES,926.5,1,1.0,2014-05-14,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027560.0,1-BRSA-1241-ES,932.0,1,1.0,2014-05-14,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027560.0,1-BRSA-1241-ES,939.0,1,1.0,2014-05-14,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027560.0,1-BRSA-1241-ES,944.0,1,1.0,2014-05-14,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027560.0,1-BRSA-1241-ES,955.5,1,1.0,2014-05-14,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027560.0,1-BRSA-1241-ES,970.0,1,1.0,2014-05-14,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027755.0,1-BRSA-1264-ES,607.0,1,1.0,2014-09-21,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027755.0,1-BRSA-1264-ES,681.0,1,1.0,2014-09-21,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027755.0,1-BRSA-1264-ES,753.5,1,1.0,2014-09-21,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027755.0,1-BRSA-1264-ES,756.5,1,1.0,2014-09-21,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027755.0,1-BRSA-1264-ES,758.2,1,1.0,2014-09-21,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027755.0,1-BRSA-1264-ES,760.0,1,1.0,2014-09-21,POJUCA/BA,PETROBRAS
ESPÍRITO SANTO TERRA,34270027755.0,1-BRSA-1264-ES,765.2,1,1.0,2014-09-21,POJUCA/BA,PETROBRAS
