;;;;;;;;;;;
Bacia sedimentar;Código do poço (API);Nome do poço (ANP);Identificador da caixa;Total de caixas;Profundidade topo (m);Profundidade base (m);Data de conclusão do poço;Município/Estado;Depositária;;
CAMPOS;74281026616;7-PPT-17H-RJS;15;33;3435;3498;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;16;33;3498;3552;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;17;33;3552;3612;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;18;33;3612;3672;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;19;33;3672;3732;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;20;33;3732;3792;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;21;33;3792;3852;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;22;33;3852;3912;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;23;33;3912;3972;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;24;33;3972;4032;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;25;33;4032;4092;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;26;33;4092;4152;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;27;33;4152;4212;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;28;33;4212;4272;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;29;33;4272;4332;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;30;33;4332;4392;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;31;33;4392;4452;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;32;33;4452;4512;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026616;7-PPT-17H-RJS;33;33;4512;4560;10/09/2015;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026450;9-PPT-13D-RJS;1;14;2115;2286;03/11/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026450;9-PPT-13D-RJS;2;14;2286;2466;03/11/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026450;9-PPT-13D-RJS;3;14;2466;2646;03/11/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026450;9-PPT-13D-RJS;4;14;2646;2826;03/11/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026450;9-PPT-13D-RJS;5;14;2826;3006;03/11/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026450;9-PPT-13D-RJS;6;14;3006;3180;03/11/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026450;9-PPT-13D-RJS;7;14;3180;3240;03/11/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026450;9-PPT-13D-RJS;8;14;3240;3300;03/11/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026450;9-PPT-13D-RJS;9;14;3300;3381;03/11/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026450;9-PPT-13D-RJS;10;14;3381;3441;03/11/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026450;9-PPT-13D-RJS;11;14;3441;3501;03/11/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026450;9-PPT-13D-RJS;12;14;3501;3561;03/11/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026450;9-PPT-13D-RJS;13;14;3561;3621;03/11/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026450;9-PPT-13D-RJS;14;14;3621;3642;03/11/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;1;32;1880;1980;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;2;32;1980;2160;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;3;32;2160;2340;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;4;32;2340;2520;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;5;32;2520;2700;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;6;32;2700;2880;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;7;32;2880;3050;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;8;32;3050;3132;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;9;32;3132;3312;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;10;32;3312;3492;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;11;32;3492;3666;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;12;32;3666;3732;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;13;32;3732;3795;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;14;32;3795;3852;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;15;32;3852;3909;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;16;32;3909;3969;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;17;32;3969;4029;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;18;32;4029;4089;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;19;32;4089;4149;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;20;32;4149;4209;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;21;32;4209;4272;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;22;32;4272;4332;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;23;32;4332;4392;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;24;32;4392;4452;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;25;32;4452;4512;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;26;32;4512;4572;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;27;32;4572;4632;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;28;32;4632;4692;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;29;32;4692;4752;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;30;32;4752;4812;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;31;32;4812;4872;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026548;9-PPT-15D-RJS;32;32;4872;4919;28/03/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;1;26;2160;2331;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;2;26;2331;2511;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;3;26;2511;2691;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;4;26;2691;2871;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;5;26;2871;2967;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;6;26;2967;3027;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;7;26;3027;3087;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;8;26;3087;3147;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;9;26;3147;3207;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;10;26;3207;3267;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;11;26;3267;3327;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;12;26;3327;3387;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;13;26;3387;3447;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;14;26;3447;3507;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;15;26;3507;3567;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;16;26;3567;3627;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;17;26;3627;3687;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;18;26;3687;3747;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;19;26;3747;3807;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;20;26;3807;3867;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;21;26;3867;3927;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;22;26;3927;3987;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;23;26;3987;4047;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;24;26;4047;4107;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;25;26;4107;4167;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281027196;9-PPT-40D-RJS;26;26;4167;4230;14/09/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;1;16;2142;2313;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;2;16;2313;2493;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;3;16;2493;2673;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;4;16;2673;2853;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;5;16;2853;3033;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;6;16;3033;3213;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;7;16;3213;3279;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;8;16;3279;3339;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;9;16;3339;3399;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;10;16;3399;3459;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;11;16;3459;3519;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;12;16;3519;3585;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;13;16;3585;3651;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;14;16;3651;3717;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;15;16;3717;3783;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;16;16;3783;3832;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;1;2;3342;3399;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026737;9-PPT-21D-RJS;2;2;3320;3783;19/01/2013;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;1;27;2209;2385;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;2;27;2385;2565;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;3;27;2565;2745;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;4;27;2745;2925;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;5;27;2925;3039;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;6;27;3039;3099;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;7;27;3099;3159;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;8;27;3159;3219;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;9;27;3219;3279;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;10;27;3279;3339;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;11;27;3339;3399;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;12;27;3399;3459;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;13;27;3459;3534;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;14;27;3534;3594;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;15;27;3594;3654;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;16;27;3654;3714;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;17;27;3714;3774;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;18;27;3774;3834;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;19;27;3834;3894;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;20;27;3894;3954;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;21;27;3954;4014;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;22;27;4014;4074;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;23;27;4074;4140;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;24;27;4140;4206;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;25;27;4206;4272;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;26;27;4272;4338;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281026448;7-PPT-11H-RJS;27;27;4338;4404;17/12/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;1;27;1928;2097;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;2;27;2097;2277;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;3;27;2277;2457;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;4;27;2457;2637;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;5;27;2637;2817;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;6;27;2737;2997;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;7;27;2717;3177;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;8;27;2997;3357;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;9;27;3177;3537;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;10;27;3357;3717;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;11;27;3537;3870;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;12;27;3717;3936;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;13;27;3870;3999;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;14;27;3936;4062;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;15;27;3999;4125;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;16;27;4062;4188;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;17;27;4125;4251;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;18;27;4188;4314;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;19;27;4251;4368;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;20;27;4368;4428;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;21;27;4428;4488;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;22;27;4488;4554;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;23;27;4554;4611;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;24;27;4611;4671;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;25;27;4671;4731;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;26;27;4731;4791;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;27;27;4791;4803;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;1;27;1926;2097;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;2;27;2097;2277;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;3;27;2277;2457;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;4;27;2457;2637;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;5;27;2637;2817;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;6;27;2817;2997;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;7;27;2997;3177;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;8;27;3177;3357;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;9;27;3357;3537;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;10;27;3537;3717;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;11;27;3717;3936;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;12;27;3936;3999;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;13;27;3999;4062;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;14;27;4062;4125;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;15;27;4125;4188;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;16;27;4188;4251;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;17;27;4251;4314;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;18;27;4314;4368;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;19;27;4368;4428;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;20;27;4428;4488;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;21;27;4488;4539;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;22;27;4539;4611;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;23;27;4611;4611;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;24;27;4611;4671;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;25;27;4671;4731;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;26;27;4731;4791;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;27;27;4791;4803;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;1;6;1926;2268;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;2;6;2268;2628;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;3;6;2628;2988;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;4;6;2988;3348;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;5;6;3348;3708;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281028491;9-PPT-42DP-RJS;6;6;3708;3870;18/01/2016;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281020506;4-BRSA-218-RJS;1;11;2313;2520;24/06/2003;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281020506;4-BRSA-218-RJS;2;11;2520;2727;24/06/2003;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281020506;4-BRSA-218-RJS;3;11;2727;2868;24/06/2003;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281020506;4-BRSA-218-RJS;4;11;2868;2934;24/06/2003;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281020506;4-BRSA-218-RJS;5;11;2934;3000;24/06/2003;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281020506;4-BRSA-218-RJS;6;11;3000;3078;24/06/2003;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281020506;4-BRSA-218-RJS;7;11;3078;3144;24/06/2003;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281020506;4-BRSA-218-RJS;8;11;3144;3198;24/06/2003;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281020506;4-BRSA-218-RJS;9;11;3198;3249;24/06/2003;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281020506;4-BRSA-218-RJS;10;11;3249;3315;24/06/2003;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281020506;4-BRSA-218-RJS;11;11;3315;3327;24/06/2003;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281020506;4-BRSA-218-RJS;1;1;2313;3327;24/06/2003;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281025998;9-PPT-3D-RJS;1;18;2214;2385;05/03/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281025998;9-PPT-3D-RJS;2;18;2385;2565;05/03/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281025998;9-PPT-3D-RJS;3;18;2565;2745;05/03/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281025998;9-PPT-3D-RJS;4;18;2745;2925;05/03/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281025998;9-PPT-3D-RJS;5;18;2925;3039;05/03/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281025998;9-PPT-3D-RJS;6;18;3039;3099;05/03/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281025998;9-PPT-3D-RJS;7;18;3099;3159;05/03/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281025998;9-PPT-3D-RJS;8;18;3159;3219;05/03/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281025998;9-PPT-3D-RJS;9;18;3219;3279;05/03/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281025998;9-PPT-3D-RJS;10;18;3279;3339;05/03/2012;RIO DE JANEIRO/RJ;3R;;
CAMPOS;74281025998;9-PPT-3D-RJS;11;18;3339;3399;05/03/2012;RIO DE JANEIRO/RJ;3R;;
