;;;;;;;;;;
Bacia sedimentar;Código do poço (API);Nome do poço (ANP);Número do testemunho;Profundidade do plugue (m);Orientação do plugue (H ou V);Identificador da caixa;Total de caixas;Data de conclusão do poço;Município/Estado;Depositária
CAMPOS;74281025405;1-STAT-1D-RJS;5;2309.50;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;5;2309.80;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;5;2310.20;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;5;2312.30;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2238.40;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;1;2239.00;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2262.40;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2266.00;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;3;2266.04;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;5;2300.30;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;5;2300.90;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281025405;1-STAT-1D-RJS;5;2309.40;H;2;1;10/06/2011;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;2;2165.07;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;2;2165.37;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;2;2165.67;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;2;2165.97;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;2;2166.27;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;2;2166.57;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;2;2166.87;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;2;2167.17;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;2;2167.47;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;2;2167.77;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;2;2168.07;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2182.64;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2182.94;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2183.18;V;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2183.25;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2183.60;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2183.91;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2184.20;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2184.22;V;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2184.52;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2185.12;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2185.14;V;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2185.44;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2186.04;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2186.06;V;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2186.32;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2186.62;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2186.90;H;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
CAMPOS;74281026485;3-STAT-8-RJS;3;2186.92;V;1;1;31/10/2012;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5948.00;V;1;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5950.10;H;1;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5951.5;V;1;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5953.00;V;1;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5954.00;V;1;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5954.90;V;1;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5957.10;H;1;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5957.90;V;1;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5958.20;H;1;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5958.50;H;1;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5958.80;H;1;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5961.00;V;2;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5962.00;V;2;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5963.80;V;2;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5965.00;V;2;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5967.90;V;2;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5969.00;V;2;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5973.00;V;3;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5974.20;H;3;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5975.00;V;3;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5977.00;V;3;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5978.80;H;3;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5979.00;V;3;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5979.40;H;3;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5980.00;V;3;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5980.80;H;3;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5981.00;V;3;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5981.40;H;3;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5984.00;V;4;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5985.90;H;4;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5986.10;V;4;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5987.10;V;4;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;1;5988.10;V;4;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;5990.00;V;5;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;5991.90;V;5;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;5992.10;H;5;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;5992.40;H;5;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;5992.70;H;5;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;5993.00;V;5;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;5994.00;V;5;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;5995.00;V;5;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;5996.00;V;5;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;5997.00;V;5;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;5998.00;V;5;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;5999.00;V;5;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6001.40;H;6;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6001.90;V;6;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6003.00;V;6;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6004.00;V;6;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6005.10;H;6;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6005.90;V;6;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6007.90;V;6;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6009.00;V;6;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6009.20;H;6;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6009.50;H;6;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6009.80;H;6;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6010.00;V;7;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6011.00;V;7;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6012.50;H;7;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6015.00;V;7;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6016.20;H;7;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6017.30;H;7;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6017.60;H;7;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6017.90;H;7;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6022.10;H;8;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6027.90;V;8;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6028.90;V;8;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;2;6030.80;V;8;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;3;6035.50;H;9;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;3;6035.80;H;9;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;3;6036.60;H;9;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;3;6048.10;H;10;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;3;6050.10;H;10;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;3;6060.00;H;11;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;3;6060.30;H;11;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029277;3-EQNR-1-SPS;3;6061.00;H;11;12;04/02/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6059.30;H;1;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6060.20;H;1;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6061.20;H;1;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6061.50;H;1;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6061.80;H;1;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6077.44;H;1;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6068.50;H;1;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6070.80;V;2;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6071.00;H;2;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6071.30;H;2;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6071.60;H;2;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6073.00;H;2;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6091.70;V;3;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6091.90;H;4;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6092.20;H;4;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6092.70;V;4;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6093.50;H;4;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6093.70;V;4;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6093.90;H;4;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6094.20;H;4;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6094.50;H;4;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6094.70;V;4;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6094.90;H;4;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6095.20;H;4;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6095.50;H;4;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6098.50;H;4;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;1;6101.10;H;4;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;3;6258.70;H;5;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;3;6259.00;H;5;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;3;6259.30;H;5;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;3;6259.60;H;5;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;3;6262.50;H;5;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;3;6263.20;H;5;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;3;6263.50;H;5;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;3;6263.80;H;5;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;4;6269.30;V;5;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;4;6270.80;H;6;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;4;6271.10;H;6;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;4;6271.40;H;6;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;4;6271.80;H;6;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;4;6272.80;H;6;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;4;6274.10;H;6;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;4;6274.70;H;6;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;4;6277.10;H;6;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;4;6278.10;H;6;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;4;6278.80;H;6;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;4;6285.00;H;7;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;4;6286.00;H;7;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029339;3-EQNR-3-SPS;4;6286.30;H;7;7;16/08/2019;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316027781;3-BRSA-1216DA-SPS;2;NoID;-;2;2;24/10/2015;RIO DE JANEIRO/RJ;EQUINOR
SANTOS;86316029977;9-NEO-1D-SPS;51/64 ANP/TESTEMUNHO;1929.21;H;04/04 ANP/PLUG;4;22/02/2023;RIO DE JANEIRO/RJ;KAROON
SANTOS;86316029977;9-NEO-1D-SPS;56/64 ANP/TESTEMUNHO;1934.17;H;04/04 ANP/PLUG;4;22/02/2023;RIO DE JANEIRO/RJ;KAROON
SANTOS;86316029977;9-NEO-1D-SPS;61/64 ANP/TESTEMUNHO;1938.06;H;04/04 ANP/PLUG;4;22/02/2023;RIO DE JANEIRO/RJ;KAROON
SANTOS;86316029977;9-NEO-1D-SPS;62/64 ANP/TESTEMUNHO;1938.9;H;04/04 ANP/PLUG;4;22/02/2023;RIO DE JANEIRO/RJ;KAROON
SANTOS;86316029977;9-NEO-1D-SPS;62/64 ANP/TESTEMUNHO;1939.33;H;04/04 ANP/PLUG;4;22/02/2023;RIO DE JANEIRO/RJ;KAROON
SANTOS;86316029977;9-NEO-1D-SPS;62/64 ANP/TESTEMUNHO;1939.63;H;04/04 ANP/PLUG;4;22/02/2023;RIO DE JANEIRO/RJ;KAROON
SANTOS;86316029977;9-NEO-1D-SPS;63/64 ANP/TESTEMUNHO;1939.95;H;04/04 ANP/PLUG;4;22/02/2023;RIO DE JANEIRO/RJ;KAROON
SANTOS;86316029977;9-NEO-1D-SPS;63/64 ANP/TESTEMUNHO;1940.25;H;04/04 ANP/PLUG;4;22/02/2023;RIO DE JANEIRO/RJ;KAROON
SANTOS;86316029977;9-NEO-1D-SPS;63/64 ANP/TESTEMUNHO;1940.55;H;04/04 ANP/PLUG;4;22/02/2023;RIO DE JANEIRO/RJ;KAROON
SANTOS;86316029977;9-NEO-1D-SPS;64/64 ANP/TESTEMUNHO;1940.92;H;04/04 ANP/PLUG;4;22/02/2023;RIO DE JANEIRO/RJ;KAROON
POTIGUAR;72100021487;1-PTX-3-RN;1;281;H;1 DE 01;01;18/10/2005;MOSSORÓ/RN;MANDACARU
TUCANO SUL;202300123000;1QE  0001  BA;Não informado;Não informado;Não informado;3-2;1;08/03/1962;RIO DE JANEIRO/RJ;ORIGEM
TUCANO SUL;202300123000;1QE  0001  BA;Não informado;Não informado;Não informado;6-2;1;08/03/1962;RIO DE JANEIRO/RJ;ORIGEM
TUCANO SUL;202300123000;1QE  0001  BA;Não informado;Não informado;Não informado;6-2;1;08/03/1962;RIO DE JANEIRO/RJ;ORIGEM
TUCANO SUL;202300123000;1QE  0001  BA;Não informado;Não informado;Não informado;6-4;1;08/03/1962;RIO DE JANEIRO/RJ;ORIGEM
TUCANO SUL;202300123000;1QE  0001  BA;Não informado;Não informado;Não informado;6-5;1;08/03/1962;RIO DE JANEIRO/RJ;ORIGEM
TUCANO SUL;202300123000;1QE  0001  BA;Não informado;Não informado;Não informado;6-9;1;08/03/1962;RIO DE JANEIRO/RJ;ORIGEM
TUCANO SUL;202300123000;1QE  0001  BA;Não informado;Não informado;Não informado;6-9;1;08/03/1962;RIO DE JANEIRO/RJ;ORIGEM
CAMPOS;34281026410;3-APL-6-ESS ;3;4811.800;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4812.050;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4812.100;V;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4812.250;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4812.250;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4812.650;V;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4813.000;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4813.030;V;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4813.250;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4813.300;V;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4813.300;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4813.420;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4813.540;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4813.600;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4813.790;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4814.000;H;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
CAMPOS;34281026410;3-APL-6-ESS ;3;4814.100;V;1;16;08/12/2012;SÃO GONÇALO/RJ;PETRORIO
