ID1,BACIA,NOME_SETOR,geometry
106,Sergipe_Alagoas,SSEAL-AUP2,"POLYGON ((-36 -11.499999999999996, -36 -11.25, -35.249999999999986 -11.25, -35.249999999999986 -11.499999999999996, -35 -11.499999999999996, -35 -11.749999999999975, -34.75 -11.749999999999975, -34.75 -12.000000000000002, -34.5 -12.000000000000002, -34.5 -12.249999999999975, -34.25 -12.25, -34.25 -12.499999999999975, -34 -12.5, -34 -12.749999999999972, -34.25 -12.749999999999996, -34.25 -13, -34.5 -13, -34.5 -13.5, -35 -13.5, -35 -13.25, -35.249999999999986 -13.25, -35.249999999999986 -13, -35.5 -13, -35.5 -12.749999999999996, -35.75 -12.749999999999996, -35.75 -12.5, -36.25 -12.5, -36.25 -12.25, -36.5 -12.25, -36.5 -11.749999999999975, -36.25 -11.749999999999972, -36.25 -11.499999999999972, -36 -11.499999999999996))"
107,Sergipe_Alagoas,SSEAL-AP1,"POLYGON ((-35.75 -10, -35.5 -10, -35.5 -9.75, -35.25 -9.749999999999979, -35.25 -9.499999999999984, -35 -9.499999999999996, -35.00000000000001 -8.999999999999982, -34.75 -9, -34.25 -9, -34.25 -9.25, -34.5 -9.249999999999982, -34.5 -9.749999999999982, -34.75 -9.749999999999982, -34.75 -9.999999999999979, -35 -10, -35 -10.249999999999996, -35.249999999999986 -10.249999999999996, -35.249999999999986 -10.5, -35.500000000000014 -10.499999999999982, -35.5 -11, -36 -10.999999999999975, -36 -10.75, -36.25 -10.75, -36.25 -10.5, -36 -10.5, -36 -10.249999999999996, -35.75 -10.249999999999979, -35.75 -10))"
108,Sergipe_Alagoas,SSEAL-AP2,"POLYGON ((-36.5 -11, -36.5 -10.75, -36.25 -10.75, -36 -10.75, -36 -11, -35.75 -10.999999999999975, -35.75 -11.25, -36 -11.25, -36 -11.499999999999972, -36.25 -11.499999999999996, -36.25 -11.749999999999972, -36.5 -11.749999999999975, -36.5 -12.000000000000002, -36.75 -12.000000000000002, -36.75 -11.75, -37.25 -11.749999999999986, -37.25 -11.499999999999996, -37.125 -11.499999999999998, -37.125 -11.25, -36.75000000000001 -11.249999999999977, -36.75 -10.999999999999975, -36.5 -11))"
109,Sergipe_Alagoas,SSEAL-T5,"POLYGON ((-37.375 -11.041666666666668, -37.375 -10.958333333333332, -37.4375 -10.958333333333332, -37.4375 -10.833333333333332, -37.375 -10.833333333333332, -37.375 -10.625, -37.312499999999986 -10.625, -37.312499999999986 -10.375, -37.18749999999999 -10.375, -37.18749999999999 -10.458333333333332, -37.125 -10.458333333333332, -37.125 -10.5, -37.06250000000001 -10.5, -37.06250000000001 -10.541666666666664, -37 -10.541666666666664, -37 -10.666666666666666, -36.9375 -10.666666666666666, -36.9375 -10.75, -36.875 -10.75, -36.875 -10.791666666666664, -36.9375 -10.791666666666664, -36.9375 -10.875, -37 -10.875, -37 -10.958333333333332, -37.06250000000001 -10.958333333333332, -37.06250000000001 -11.041666666666668, -37.125 -11.041666666666668, -37.125 -11.166666666666664, -37.18749999999999 -11.166666666666664, -37.18749999999999 -11.25, -37.25 -11.25, -37.25 -11.333333333333332, -37.312499999999986 -11.333333333333332, -37.312499999999986 -11.458333333333329, -37.375 -11.458333333333329, -37.375 -11.25, -37.312499999999986 -11.25, -37.312499999999986 -11.041666666666668, -37.375 -11.041666666666668))"
110,Sergipe_Alagoas,SSEAL-T3,"POLYGON ((-36.75 -10.249999999999996, -36.75 -10.208333333333329, -36.8125 -10.208333333333329, -36.8125 -10.083333333333332, -36.75 -10.083333333333332, -36.75 -10.041666666666664, -36.5625 -10.041666666666664, -36.5625 -9.875, -36.625 -9.875, -36.625 -9.79166666666667, -36.5625 -9.79166666666667, -36.5625 -9.708333333333332, -36.5 -9.708333333333332, -36.5 -9.75, -36.437499999999986 -9.75, -36.4375 -9.79166666666667, -36.3125 -9.79166666666667, -36.3125 -9.833333333333332, -36.25 -9.833333333333332, -36.25 -9.875, -36.1875 -9.875, -36.1875 -9.916666666666664, -36.125 -9.916666666666664, -36.125 -9.958333333333332, -36.0625 -9.958333333333332, -36.0625 -10.041666666666664, -36.0625 -10.125, -36.125 -10.125, -36.125 -10.166666666666664, -36.1875 -10.166666666666664, -36.1875 -10.208333333333329, -36.25 -10.208333333333329, -36.25 -10.249999999999996, -36.25 -10.291666666666668, -36.3125 -10.291666666666668, -36.3125 -10.416666666666664, -36.374999999999986 -10.416666666666664, -36.374999999999986 -10.458333333333332, -36.4375 -10.458333333333332, -36.4375 -10.416666666666664, -36.5625 -10.416666666666664, -36.5625 -10.291666666666668, -36.625 -10.291666666666668, -36.625 -10.249999999999996, -36.75 -10.249999999999996))"
111,Sergipe_Alagoas,SSEAL-T4,"POLYGON ((-37.125 -10.458333333333332, -37.125 -10.416666666666664, -37.06250000000001 -10.416666666666664, -37.06250000000001 -10.333333333333332, -37 -10.333333333333332, -37 -10.249999999999996, -36.75 -10.249999999999996, -36.625 -10.249999999999996, -36.625 -10.291666666666668, -36.5625 -10.291666666666668, -36.5625 -10.416666666666664, -36.4375 -10.416666666666664, -36.4375 -10.458333333333332, -36.374999999999986 -10.458333333333332, -36.374999999999986 -10.5, -36.4375 -10.5, -36.4375 -10.541666666666664, -36.5625 -10.541666666666664, -36.5625 -10.583333333333332, -36.625 -10.583333333333332, -36.625 -10.625, -36.6875 -10.625, -36.6875 -10.666666666666666, -36.8125 -10.666666666666666, -36.8125 -10.75, -36.875 -10.75, -36.9375 -10.75, -36.9375 -10.666666666666666, -37 -10.666666666666666, -37 -10.541666666666664, -37.06250000000001 -10.541666666666664, -37.06250000000001 -10.5, -37.125 -10.5, -37.125 -10.458333333333332))"
112,Sergipe_Alagoas,SSEAL-T2,"POLYGON ((-36.5 -9.708333333333332, -36.5 -9.666666666666664, -36.374999999999986 -9.666666666666664, -36.374999999999986 -9.708333333333332, -36.3125 -9.708333333333332, -36.3125 -9.666666666666664, -36.1875 -9.666666666666664, -36.1875 -9.583333333333334, -36.125 -9.583333333333334, -36.125 -9.541666666666664, -36.0625 -9.541666666666664, -36.0625 -9.499999999999996, -35.93750000000001 -9.499999999999996, -35.93750000000001 -9.458333333333332, -35.875 -9.458333333333332, -35.875 -9.499999999999996, -35.8125 -9.499999999999996, -35.8125 -9.541666666666664, -35.75 -9.541666666666664, -35.75 -9.583333333333334, -35.6875 -9.583333333333334, -35.6875 -9.666666666666664, -35.75 -9.666666666666664, -35.75 -9.708333333333332, -35.8125 -9.708333333333332, -35.8125 -9.79166666666667, -35.875 -9.79166666666667, -35.875 -9.875, -35.93750000000001 -9.875, -35.93750000000001 -9.958333333333332, -36 -9.958333333333332, -36 -10.041666666666664, -36.0625 -10.041666666666664, -36.0625 -9.958333333333332, -36.125 -9.958333333333332, -36.125 -9.916666666666664, -36.1875 -9.916666666666664, -36.1875 -9.875, -36.25 -9.875, -36.25 -9.833333333333332, -36.3125 -9.833333333333332, -36.3125 -9.79166666666667, -36.4375 -9.79166666666667, -36.437499999999986 -9.75, -36.5 -9.75, -36.5 -9.708333333333332))"
113,Sergipe_Alagoas,SSEAL-T1,"POLYGON ((-35.875 -9.458333333333332, -35.875 -9.416666666666664, -35.8125 -9.416666666666664, -35.8125 -9.375, -35.75 -9.375, -35.75 -9.25, -35.6875 -9.25, -35.6875 -9.083333333333332, -35.625 -9.083333333333332, -35.625 -8.958333333333332, -35.5 -8.958333333333332, -35.5 -8.916666666666664, -35.249999999999986 -8.916666666666664, -35.249999999999986 -8.75, -35.125 -8.75, -35.125 -8.916666666666664, -35.1875 -8.916666666666664, -35.1875 -9, -35.249999999999986 -9, -35.249999999999986 -9.125, -35.3125 -9.125, -35.3125 -9.25, -35.375 -9.25, -35.375 -9.291666666666664, -35.4375 -9.291666666666664, -35.4375 -9.375, -35.5 -9.375, -35.5 -9.458333333333332, -35.5625 -9.458333333333332, -35.5625 -9.541666666666664, -35.625 -9.541666666666664, -35.625 -9.583333333333334, -35.6875 -9.583333333333334, -35.75 -9.583333333333334, -35.75 -9.541666666666664, -35.8125 -9.541666666666664, -35.8125 -9.499999999999996, -35.875 -9.499999999999996, -35.875 -9.458333333333332))"
114,Ceará,SCE-AP1,"POLYGON ((-41.5 -1.5000000000000002, -40.75 -1.5000000000000002, -40.75 -1.75, -40.5 -1.75, -40.5 -2.25, -40.75 -2.25, -40.75 -2, -40.999999999999986 -2, -40.99999999999999 -2.25, -41.75000000000001 -2.25, -41.75 -2, -41.5 -2, -41.5 -1.5000000000000002))"
115,Ceará,SCE-AUP2,"POLYGON ((-40 0.25, -38.75 0.25, -38.75 -1.75, -40 -1.75, -40 0.25))"
116,Ceará,SCE-AR1,"POLYGON ((-41.75000000000001 -2.25, -40.99999999999999 -2.25, -40.999999999999986 -2, -40.75 -2, -40.75 -2.25, -40.5 -2.25, -40.5 -2.791666666666666, -40.5625 -2.791666666666666, -40.5625 -2.833333333333333, -40.75 -2.833333333333333, -40.75 -2.874999999999999, -41.3125 -2.874999999999999, -41.3125 -2.916666666666666, -41.625 -2.916666666666666, -41.625 -2.874999999999999, -41.68749999999999 -2.874999999999999, -41.68749999999999 -2.791666666666666, -41.75 -2.791666666666666, -41.75000000000001 -2.25))"
117,Ceará,SCE-AUP1,"POLYGON ((-41.5 -1.5000000000000002, -41.5 -1, -41.25 -1, -41.25 0, -40.999999999999986 0, -40.999999999999986 0.25, -40 0.25, -40 -1.75, -40.75 -1.75, -40.75 -1.5000000000000002, -41.5 -1.5000000000000002))"
118,Ceará,SCE-AUP3,"POLYGON ((-38.75 0, -38.25 0, -38.25 -0.25, -37.75 -0.25, -37.75 -0.5, -37.25 -0.5, -37.25 -1, -37.5 -1, -37.5 -1.5000000000000002, -37.75 -1.5000000000000002, -37.75 -2.25, -37.999999999999986 -2.25, -37.999999999999986 -2, -38.25 -2, -38.25 -1.75, -38.75 -1.75, -38.75 0))"
119,Ceará,SCE-AR2,"POLYGON ((-40.5 -2.25, -39.5 -2.25, -39.5 -2.5, -39.24999999999999 -2.5, -39.249999999999986 -2.625, -39.375 -2.625, -39.375 -2.75, -39.5 -2.75, -39.5 -3.083333333333333, -39.5625 -3.083333333333333, -39.5625 -3.041666666666666, -39.625 -3.041666666666666, -39.625 -3.0000000000000004, -39.75 -3.0000000000000004, -39.75 -2.9583333333333335, -39.8125 -2.9583333333333335, -39.8125 -2.916666666666666, -39.875 -2.916666666666666, -39.875 -2.874999999999999, -39.9375 -2.874999999999999, -39.9375 -2.833333333333333, -40.1875 -2.833333333333333, -40.1875 -2.791666666666666, -40.5 -2.791666666666666, -40.5 -2.25))"
120,Ceará,SCE-AP2,"POLYGON ((-38.75 -2.25, -39 -2.25, -39 -2.5, -39.5 -2.5, -39.5 -2.25, -40.5 -2.25, -40.5 -1.75, -38.75 -1.75, -38.75 -2.25))"
121,Ceará,SCE-AR3,"POLYGON ((-38.25 -3.25, -38.25 -3.375, -38.375 -3.375, -38.375 -3.749999999999999, -38.4375 -3.749999999999999, -38.4375 -3.7083333333333326, -38.625 -3.7083333333333326, -38.625 -3.6666666666666665, -38.6875 -3.6666666666666665, -38.6875 -3.6250000000000004, -38.75 -3.6250000000000004, -38.75 -3.5833333333333335, -38.8125 -3.5833333333333335, -38.8125 -3.541666666666666, -38.875 -3.541666666666666, -38.875 -3.5, -38.9375 -3.5, -38.9375 -3.416666666666666, -39.0625 -3.416666666666666, -39.0625 -3.375, -39.124999999999986 -3.375, -39.124999999999986 -3.333333333333333, -39.1875 -3.333333333333333, -39.1875 -3.25, -39.249999999999986 -3.25, -39.249999999999986 -3.208333333333333, -39.31250000000001 -3.208333333333333, -39.31250000000001 -3.166666666666666, -39.4375 -3.166666666666666, -39.4375 -3.125, -39.5 -3.125, -39.5 -3.104166666666666, -39.5 -3.083333333333333, -39.5 -2.75, -39.375 -2.75, -39.375 -2.625, -39.249999999999986 -2.625, -39.24999999999999 -2.75, -39 -2.75, -39 -3.0000000000000004, -38.75 -3.0000000000000004, -38.75 -3.25, -38.25 -3.25))"
122,Ceará,SCE-AP3,"POLYGON ((-38.75 -1.75, -38.25 -1.75, -38.25 -2, -37.999999999999986 -2, -37.999999999999986 -3.0000000000000004, -38.25 -3.0000000000000004, -38.25 -3.25, -38.75 -3.25, -38.75 -3.0000000000000004, -39 -3.0000000000000004, -39 -2.75, -39.24999999999999 -2.75, -39.249999999999986 -2.5, -39 -2.5, -39 -2.25, -38.75 -2.25, -38.75 -1.75))"
123,Pará_Maranhão,SPAMA-C1,"POLYGON ((-47 0.5, -46.875 0.5, -46.875 0.3750000000000001, -46.625 0.3750000000000001, -46.625 0.125, -46.499999999999986 0.125, -46.499999999999986 0, -46.25 0, -46.25 -0.125, -45.625 -0.125, -45.625 -0.25, -45.25 -0.25, -45.25 -0.3750000000000001, -45.375 -0.3750000000000001, -45.375 -0.5, -45.5 -0.5, -45.5 -0.625, -45.625 -0.625, -45.625 -0.7500000000000001, -45.75 -0.7500000000000001, -45.75 -0.875, -45.875 -0.875, -45.875 -1, -46.125 -1, -46.125 -0.875, -46.625 -0.875, -46.625 -0.7500000000000001, -46.875 -0.7500000000000001, -46.875 -0.625, -47.25 -0.625, -47.25 -0.5, -47.75 -0.5, -47.75 -0.3750000000000001, -47.624999999999986 -0.3750000000000001, -47.624999999999986 -0.25, -47.5 -0.25, -47.5 0, -47.375 0, -47.375 0.125, -47.25 0.125, -47.25 0.25, -47.125 0.25, -47.125 0.3750000000000001, -47 0.3750000000000001, -47 0.5))"
124,Pará_Maranhão,SPAMA-AR2,"POLYGON ((-44.75 0.25, -44.5 0.25, -44.50000000000001 0, -44.25 0, -44.25 -0.25, -44 -0.25, -44 -0.5, -43.74999999999999 -0.5, -43.749999999999986 -1.25, -43.875 -1.25, -43.875 -1.375, -44 -1.375, -44.125 -1.375, -44.125 -1.25, -44.375 -1.25, -44.375 -1.125, -44.5 -1.125, -44.5 -1, -44.625 -1, -44.625 -0.875, -44.75 -0.875, -44.75 -0.7500000000000001, -44.874999999999986 -0.7500000000000001, -44.874999999999986 -0.625, -45 -0.625, -45 -0.5, -45.25 -0.5, -45.25 -0.3750000000000001, -45.125 -0.3750000000000001, -45.125 -0.25, -45 -0.25, -45 -0.125, -44.874999999999986 -0.125, -44.875 0, -44.75 0, -44.75 0.25))"
125,Pará_Maranhão,SPAMA-C2,"POLYGON ((-45.875 -1, -45.875 -0.875, -45.75 -0.875, -45.75 -0.7500000000000001, -45.625 -0.7500000000000001, -45.625 -0.625, -45.5 -0.625, -45.5 -0.5, -45.375 -0.5, -45.375 -0.3750000000000001, -45.25 -0.3750000000000001, -45.25 -0.5, -45 -0.5, -45 -0.625, -44.874999999999986 -0.625, -44.874999999999986 -0.7500000000000001, -44.75 -0.7500000000000001, -44.75 -0.875, -44.625 -0.875, -44.625 -1, -44.5 -1, -44.5 -1.125, -44.375 -1.125, -44.375 -1.25, -44.125 -1.25, -44.125 -1.375, -44 -1.375, -44 -1.625, -44.125 -1.625, -44.125 -1.8749999999999996, -44.25 -1.8749999999999996, -44.25 -2.125, -44.5 -2.125, -44.5 -1.625, -44.625 -1.625, -44.625 -1.5000000000000002, -44.75 -1.5000000000000002, -44.75 -1.375, -45.25 -1.375, -45.25 -1.25, -45.625 -1.25, -45.625 -1.125, -45.75 -1.125, -45.75 -1, -45.875 -1))"
126,Pará_Maranhão,SPAMA-AUP1,"POLYGON ((-45.999999999999986 1.75, -45.999999999999986 2, -45.75 2, -45.75 2.25, -45 2.25, -45 2, -44.25 2, -44.25 1.75, -43.5 1.75, -43.5 1.5000000000000002, -43.749999999999986 1.5000000000000002, -43.749999999999986 1.25, -44 1.25, -44 1, -44.25 1, -44.25 0.7500000000000001, -44.50000000000001 0.7500000000000001, -44.75 0.7500000000000001, -44.75 1, -45 1, -45.25 1, -45.25 1.25, -45.5 1.25, -45.5 1.5000000000000002, -45.75 1.5000000000000002, -45.75 1.75, -45.999999999999986 1.75))"
127,Pará_Maranhão,SPAMA-AP1,"POLYGON ((-45.999999999999986 1.75, -45.75 1.75, -45.75 1.5000000000000002, -45.5 1.5000000000000002, -45.5 1.25, -45.25 1.25, -45.25 1, -44.75 1, -44.75 0.7500000000000001, -44.50000000000001 0.7500000000000001, -44.50000000000001 0.5, -44.50000000000001 0.25, -44.874999999999986 0.25, -45 0.25, -45 0.5, -45.25 0.5, -45.5 0.5, -45.5 0.7500000000000001, -45.99999999999999 0.7500000000000001, -45.999999999999986 1, -46.25 1, -46.25 1.5000000000000002, -45.999999999999986 1.5000000000000002, -45.999999999999986 1.75))"
128,Pará_Maranhão,SPAMA-AR1,"POLYGON ((-46.499999999999986 1.25, -46.25 1.25, -46.25 1, -45.999999999999986 1, -45.99999999999999 0.7500000000000001, -45.5 0.7500000000000001, -45.5 0.5, -45 0.5, -45 0.25, -44.75 0.25, -44.75 0, -44.875 0, -44.874999999999986 -0.125, -45 -0.125, -45 -0.25, -45.125 -0.25, -45.125 -0.3750000000000001, -45.25 -0.3750000000000001, -45.25 -0.25, -45.625 -0.25, -45.625 -0.125, -46.25 -0.125, -46.25 0, -46.499999999999986 0, -46.499999999999986 0.125, -46.625 0.125, -46.625 0.3750000000000001, -46.875 0.3750000000000001, -46.875 0.5, -47 0.5, -47 0.625, -46.875 0.625, -46.875 0.7500000000000001, -46.75 0.7500000000000001, -46.75 0.875, -46.625 0.875, -46.625 1, -46.499999999999986 1, -46.499999999999986 1.25))"
129,Pará_Maranhão,SPAMA-AUP2,"POLYGON ((-44 1.25, -43.749999999999986 1.25, -43.749999999999986 1.5000000000000002, -43.5 1.5000000000000002, -43.25 1.5000000000000002, -43.25 1.25, -43 1.25, -43 1, -42.5 1, -42.5 0.7500000000000001, -42.75 0.7500000000000001, -42.75 0.25, -43 0.25, -43 0, -43.25 0, -43.25 -0.25, -43.5 -0.25, -43.5 0, -43.749999999999986 0, -43.749999999999986 0.25, -44 0.25, -44 0.5, -44.25 0.5, -44.25 0.7500000000000001, -44.25 1, -44 1, -44 1.25))"
130,Pará_Maranhão,SPAMA-AP2,"POLYGON ((-43.25 -0.25, -43.25 -0.5, -43.5 -0.5, -43.5 -0.7500000000000001, -43.749999999999986 -0.7500000000000001, -43.74999999999999 -0.5, -44 -0.5, -44 -0.25, -44.25 -0.25, -44.25 0, -44.50000000000001 0, -44.5 0.25, -44.5 0.5, -44.5 0.7500000000000001, -44.25 0.7500000000000001, -44.25 0.5, -44 0.5, -44 0.25, -43.749999999999986 0.25, -43.749999999999986 0, -43.5 0, -43.5 -0.25, -43.25 -0.25))"
131,Ceará,SCE-T,"POLYGON ((-41.8125 -2.833333333333333, -41.75 -2.8333333333333326, -41.75 -2.791666666666666, -41.68749999999999 -2.791666666666666, -41.68749999999999 -2.874999999999999, -41.625 -2.874999999999999, -41.625 -2.916666666666666, -41.3125 -2.916666666666666, -41.3125 -2.874999999999999, -40.75 -2.874999999999999, -40.75 -2.833333333333333, -40.5625 -2.833333333333333, -40.5625 -2.791666666666666, -40.1875 -2.791666666666666, -40.1875 -2.833333333333333, -39.9375 -2.833333333333333, -39.9375 -2.874999999999999, -39.875 -2.874999999999999, -39.875 -2.916666666666666, -39.8125 -2.916666666666666, -39.8125 -2.9583333333333335, -39.75 -2.9583333333333335, -39.75 -3.0000000000000004, -39.625 -3.0000000000000004, -39.625 -3.041666666666666, -39.5625 -3.041666666666666, -39.5625 -3.083333333333333, -39.5 -3.083333333333333, -39.5 -3.125, -39.4375 -3.125, -39.4375 -3.166666666666666, -39.31250000000001 -3.166666666666666, -39.31250000000001 -3.208333333333333, -39.249999999999986 -3.208333333333333, -39.249999999999986 -3.25, -39.1875 -3.25, -39.1875 -3.333333333333333, -39.124999999999986 -3.333333333333333, -39.124999999999986 -3.375, -39.0625 -3.375, -39.0625 -3.416666666666666, -38.9375 -3.416666666666666, -38.9375 -3.5, -38.875 -3.5, -38.875 -3.541666666666666, -38.8125 -3.541666666666666, -38.8125 -3.5833333333333335, -38.75 -3.5833333333333335, -38.75 -3.6250000000000004, -38.6875 -3.6250000000000004, -38.6875 -3.6666666666666665, -38.625 -3.6666666666666665, -38.625 -3.7083333333333326, -38.4375 -3.7083333333333326, -38.4375 -3.875, -38.5 -3.875, -38.5 -3.958333333333334, -38.5625 -3.958333333333334, -38.5625 -3.875, -38.625 -3.875, -38.625 -3.833333333333333, -38.6875 -3.833333333333333, -38.6875 -3.875, -38.8125 -3.875, -38.8125 -3.791666666666666, -38.9375 -3.791666666666666, -38.9375 -3.7083333333333326, -39 -3.7083333333333326, -39 -3.6250000000000004, -39.0625 -3.6250000000000004, -39.0625 -3.5833333333333335, -39.1875 -3.5833333333333335, -39.1875 -3.6250000000000004, -39.249999999999986 -3.6250000000000004, -39.249999999999986 -3.5833333333333335, -39.375 -3.5833333333333335, -39.375 -3.6666666666666665, -39.5 -3.6666666666666665, -39.5 -3.541666666666666, -39.75 -3.541666666666666, -39.75 -3.375, -39.8125 -3.375, -39.8125 -3.333333333333333, -39.875 -3.333333333333333, -39.875 -3.375, -39.9375 -3.375, -39.9375 -3.333333333333333, -40 -3.333333333333333, -40 -3.375, -40.0625 -3.375, -40.0625 -3.416666666666666, -40.125 -3.416666666666666, -40.125 -3.5, -40.249999999999986 -3.5, -40.249999999999986 -3.375, -40.1875 -3.375, -40.1875 -3.25, -40.5 -3.25, -40.5 -3.208333333333333, -40.5625 -3.208333333333333, -40.5625 -3.083333333333333, -40.625 -3.083333333333333, -40.625 -3.125, -40.6875 -3.125, -40.6875 -3.208333333333333, -40.75 -3.208333333333333, -40.75 -3.125, -40.8125 -3.125, -40.8125 -3.083333333333333, -40.9375 -3.083333333333333, -40.9375 -3.208333333333333, -40.999999999999986 -3.208333333333333, -40.999999999999986 -3.25, -41.125 -3.25, -41.125 -3.208333333333333, -41.187499999999986 -3.208333333333333, -41.187499999999986 -3.125, -41.25 -3.125, -41.25 -3.083333333333333, -41.3125 -3.083333333333333, -41.3125 -3.166666666666666, -41.375 -3.166666666666666, -41.375 -3.25, -41.4375 -3.25, -41.4375 -3.2916666666666674, -41.56250000000001 -3.2916666666666674, -41.56250000000001 -3.208333333333333, -41.625 -3.208333333333333, -41.625 -3.125, -41.75 -3.125, -41.75 -3.083333333333333, -41.8125 -3.083333333333333, -41.8125 -3.041666666666666, -41.875 -3.041666666666666, -41.875 -3.0000000000000004, -41.875 -2.916666666666666, -41.8125 -2.916666666666666, -41.8125 -2.833333333333333))"
